sequence	start
2L_chromosome	1136418
2L_chromosome	1136497
2L_chromosome	1138101
2L_chromosome	1138130
2L_chromosome	1140811
2L_chromosome	1140986
2L_chromosome	1148455
2L_chromosome	1149618
2L_chromosome	1149805
2L_chromosome	1158527
2L_chromosome	1158792
2L_chromosome	1158842
2L_chromosome	1158896
2L_chromosome	1160697
2L_chromosome	1160927
2L_chromosome	1161338
2L_chromosome	1161352
2L_chromosome	1161605
2L_chromosome	1161750
2L_chromosome	1161830
2L_chromosome	1164420
2L_chromosome	1171108
2L_chromosome	1171116
2L_chromosome	1172399
2L_chromosome	1172444
2L_chromosome	1175795
2L_chromosome	1175926
2L_chromosome	1176014
2L_chromosome	1176212
2L_chromosome	1176224
2L_chromosome	1177240
2L_chromosome	1179051
2L_chromosome	1179073
2L_chromosome	1179296
2L_chromosome	1181475
2L_chromosome	1181533
2L_chromosome	1182595
2L_chromosome	1182797
2L_chromosome	1183080
2L_chromosome	1184284
2L_chromosome	1184321
2L_chromosome	1184368
2L_chromosome	1187587
2L_chromosome	1187831
2L_chromosome	1187982
2L_chromosome	1188145
2L_chromosome	1190127
2L_chromosome	1192979
2L_chromosome	1193048
2L_chromosome	1193059
2L_chromosome	1193915
2L_chromosome	1195606
2L_chromosome	1195896
2L_chromosome	1196133
2L_chromosome	1198100
2L_chromosome	1198487
2L_chromosome	1198820
2L_chromosome	1199248
2L_chromosome	1199594
2L_chromosome	1206365
2L_chromosome	1206444
2L_chromosome	1206545
2L_chromosome	1207365
2L_chromosome	1207844
2L_chromosome	1208567
2L_chromosome	1208576
2L_chromosome	1211195
2L_chromosome	1211214
2L_chromosome	1212277
2L_chromosome	1212352
2L_chromosome	1212358
2L_chromosome	1213086
2L_chromosome	1213624
2L_chromosome	1214275
2L_chromosome	1216020
2L_chromosome	1216023
2L_chromosome	1216037
2L_chromosome	1217081
2L_chromosome	1217109
2L_chromosome	1217282
2L_chromosome	1217310
2L_chromosome	1220519
2L_chromosome	1220530
2L_chromosome	1222008
2L_chromosome	1224057
2L_chromosome	1224457
2L_chromosome	1225071
2L_chromosome	1225490
2L_chromosome	1225592
2L_chromosome	1226019
2L_chromosome	1226756
2L_chromosome	1228004
2L_chromosome	1228841
2L_chromosome	1228925
2L_chromosome	1230869
2L_chromosome	1231188
2L_chromosome	1231917
2L_chromosome	1232851
2L_chromosome	1233379
2L_chromosome	1233828
2L_chromosome	1233849
2L_chromosome	1233851
2L_chromosome	1233916
2L_chromosome	1234501
2L_chromosome	1234670
2L_chromosome	1234876
2L_chromosome	1235583
2L_chromosome	1238069
2L_chromosome	1238219
2L_chromosome	1239214
2L_chromosome	1239305
2L_chromosome	1239385
2L_chromosome	1239503
2L_chromosome	1239636
2L_chromosome	1239785
2L_chromosome	1240042
2L_chromosome	1240531
2L_chromosome	1240541
2L_chromosome	1241088
2L_chromosome	1241143
2L_chromosome	1242388
2L_chromosome	1242396
2L_chromosome	1242529
2L_chromosome	1242968
2L_chromosome	1243550
2L_chromosome	1243662
2L_chromosome	1245217
2L_chromosome	1245816
2L_chromosome	1246129
2L_chromosome	1246189
2L_chromosome	1246249
2L_chromosome	1246722
2L_chromosome	1247054
2L_chromosome	1247717
2L_chromosome	1247815
2L_chromosome	1247845
2L_chromosome	1247992
2L_chromosome	1248149
2L_chromosome	1248215
2L_chromosome	1248169
2L_chromosome	1249579
2L_chromosome	1250011
2L_chromosome	1251476
2L_chromosome	1251508
2L_chromosome	1252245
2L_chromosome	1252262
2L_chromosome	1252606
2L_chromosome	1254000
2L_chromosome	1254590
2L_chromosome	1255882
2L_chromosome	1256093
2L_chromosome	1256969
2L_chromosome	1257156
2L_chromosome	1258102
2L_chromosome	1258113
2L_chromosome	1259230
2L_chromosome	1259237
2L_chromosome	1260185
2L_chromosome	1260684
2L_chromosome	1260706
2L_chromosome	1260807
2L_chromosome	1260838
2L_chromosome	1260983
2L_chromosome	1262087
2L_chromosome	1262563
2L_chromosome	1266087
2L_chromosome	1266520
2L_chromosome	1266527
2L_chromosome	1266583
2L_chromosome	1270277
2L_chromosome	1270397
2L_chromosome	1270422
2L_chromosome	1270434
2L_chromosome	1270491
2L_chromosome	1270712
2L_chromosome	1275287
2L_chromosome	1275563
2L_chromosome	1279317
2L_chromosome	1279744
2L_chromosome	1280102
2L_chromosome	1280613
2L_chromosome	1280633
2L_chromosome	1280699
2L_chromosome	1280880
2L_chromosome	1284867
2L_chromosome	1285171
2L_chromosome	1286672
2L_chromosome	1286924
2L_chromosome	1287514
2L_chromosome	1288277
2L_chromosome	1289187
2L_chromosome	1289215
2L_chromosome	1289296
2L_chromosome	1292149
2L_chromosome	1293909
2L_chromosome	1294149
2L_chromosome	1294432
2L_chromosome	1296482
2L_chromosome	1297591
2L_chromosome	1302848
2L_chromosome	1303275
2L_chromosome	1303298
2L_chromosome	1303343
2L_chromosome	1303500
2L_chromosome	1304019
2L_chromosome	1305985
2L_chromosome	1306002
2L_chromosome	1306091
2L_chromosome	1306247
2L_chromosome	1306543
2L_chromosome	1306945
2L_chromosome	1307400
2L_chromosome	1307849
2L_chromosome	1308159
2L_chromosome	1308751
2L_chromosome	1308784
2L_chromosome	1308809
2L_chromosome	1308840
2L_chromosome	1308903
2L_chromosome	1308939
2L_chromosome	1308964
2L_chromosome	1308995
2L_chromosome	1309095
2L_chromosome	1309570
2L_chromosome	1310214
2L_chromosome	1310503
2L_chromosome	1310626
2L_chromosome	1311220
2L_chromosome	1311374
2L_chromosome	1311775
2L_chromosome	1312215
2L_chromosome	1313181
2L_chromosome	1314490
2L_chromosome	1314566
2L_chromosome	1316800
2L_chromosome	1317747
2L_chromosome	1318859
2L_chromosome	1319266
2L_chromosome	1319403
2L_chromosome	1319407
2L_chromosome	1319475
2L_chromosome	1319507
2L_chromosome	1319525
2L_chromosome	1321830
2L_chromosome	1322403
2L_chromosome	1325114
2L_chromosome	1325242
2L_chromosome	1325381
2L_chromosome	1325514
2L_chromosome	1328419
2L_chromosome	1328524
2L_chromosome	1328753
2L_chromosome	1329170
2L_chromosome	1329310
2L_chromosome	1330524
2L_chromosome	1330558
2L_chromosome	1331082
2L_chromosome	1331093
2L_chromosome	1331103
2L_chromosome	1331283
2L_chromosome	1331661
2L_chromosome	1331903
2L_chromosome	1332190
2L_chromosome	1332480
2L_chromosome	1333396
2L_chromosome	1333398
2L_chromosome	1334177
2L_chromosome	1334305
2L_chromosome	1334483
2L_chromosome	1334534
2L_chromosome	1334670
2L_chromosome	1335738
2L_chromosome	1336182
2L_chromosome	1336952
2L_chromosome	1337769
2L_chromosome	1338399
2L_chromosome	1338401
2L_chromosome	1339334
2L_chromosome	1339935
2L_chromosome	1340134
2L_chromosome	1340290
2L_chromosome	1341725
2L_chromosome	1343908
2L_chromosome	1344412
2L_chromosome	1344690
2L_chromosome	1344767
2L_chromosome	1344883
2L_chromosome	1346788
2L_chromosome	1347292
2L_chromosome	1347439
2L_chromosome	1349316
2L_chromosome	1351124
2L_chromosome	1351185
2L_chromosome	1351249
2L_chromosome	1351311
2L_chromosome	1351513
2L_chromosome	1351766
2L_chromosome	1353064
2L_chromosome	1353184
2L_chromosome	1353186
2L_chromosome	1353927
2L_chromosome	1354095
2L_chromosome	1355292
2L_chromosome	1355720
2L_chromosome	1356203
2L_chromosome	1356213
2L_chromosome	1357062
2L_chromosome	1357066
2L_chromosome	1357789
2L_chromosome	1359025
2L_chromosome	1359061
2L_chromosome	1359199
2L_chromosome	1359400
2L_chromosome	1363065
2L_chromosome	1363146
2L_chromosome	1363348
2L_chromosome	1363435
2L_chromosome	1363779
2L_chromosome	1363938
2L_chromosome	1367273
2L_chromosome	1367303
2L_chromosome	1367567
2L_chromosome	1367960
2L_chromosome	1368080
2L_chromosome	1368192
2L_chromosome	1368261
2L_chromosome	1368615
2L_chromosome	1368692
2L_chromosome	1368755
2L_chromosome	1370072
2L_chromosome	1370528
2L_chromosome	1371678
2L_chromosome	1372695
2L_chromosome	1372718
2L_chromosome	1372871
2L_chromosome	1373060
2L_chromosome	1373180
2L_chromosome	1374357
2L_chromosome	1382220
2L_chromosome	1384572
2L_chromosome	1384776
2L_chromosome	1385667
2L_chromosome	1385806
2L_chromosome	1385834
2L_chromosome	1393040
2L_chromosome	1393176
2L_chromosome	1393646
2L_chromosome	1393820
2L_chromosome	1399173
2L_chromosome	1399659
2L_chromosome	1403376
2L_chromosome	1403666
2L_chromosome	1403801
2L_chromosome	1403894
2L_chromosome	1404046
2L_chromosome	1404103
2L_chromosome	1404162
2L_chromosome	1407551
2L_chromosome	1407563
2L_chromosome	1407636
2L_chromosome	1408221
2L_chromosome	1409593
2L_chromosome	1410065
2L_chromosome	1413130
2L_chromosome	1413937
2L_chromosome	1414077
2L_chromosome	1414744
2L_chromosome	1414751
2L_chromosome	1416027
2L_chromosome	1416033
2L_chromosome	1416051
2L_chromosome	1416212
2L_chromosome	1418208
2L_chromosome	1418839
2L_chromosome	1423567
2L_chromosome	1423585
2L_chromosome	1423898
2L_chromosome	1423900
2L_chromosome	1425306
2L_chromosome	1425462
2L_chromosome	1425767
2L_chromosome	1426426
2L_chromosome	1426510
2L_chromosome	1426919
2L_chromosome	1427334
2L_chromosome	1427338
2L_chromosome	1427455
2L_chromosome	1427756
2L_chromosome	1427957
2L_chromosome	1428227
2L_chromosome	1429927
2L_chromosome	1430115
2L_chromosome	1430675
2L_chromosome	1432590
2L_chromosome	1436065
2L_chromosome	1437232
2L_chromosome	1440590
2L_chromosome	1440968
2L_chromosome	1440999
2L_chromosome	1444718
2L_chromosome	1445073
2L_chromosome	1447588
2L_chromosome	1448034
2L_chromosome	1448160
2L_chromosome	1448557
2L_chromosome	1450535
2L_chromosome	1450601
2L_chromosome	1450797
2L_chromosome	1450842
2L_chromosome	1450983
2L_chromosome	1451133
2L_chromosome	1451149
2L_chromosome	1451264
2L_chromosome	1451292
2L_chromosome	1453025
2L_chromosome	1453411
2L_chromosome	1454173
2L_chromosome	1455726
2L_chromosome	1457078
2L_chromosome	1457277
2L_chromosome	1457685
2L_chromosome	1458663
2L_chromosome	1459060
2L_chromosome	1460517
2L_chromosome	1461669
2L_chromosome	1462108
2L_chromosome	1463500
2L_chromosome	1465371
2L_chromosome	1465738
2L_chromosome	1465855
2L_chromosome	1466029
2L_chromosome	1466173
2L_chromosome	1466476
2L_chromosome	1466485
2L_chromosome	1467742
2L_chromosome	1468673
2L_chromosome	1469213
2L_chromosome	1469522
2L_chromosome	1469572
2L_chromosome	1469621
2L_chromosome	1469993
2L_chromosome	1470809
2L_chromosome	1472490
2L_chromosome	1473337
2L_chromosome	1473659
2L_chromosome	1474136
2L_chromosome	1474150
2L_chromosome	1474504
2L_chromosome	1475081
2L_chromosome	1475142
2L_chromosome	1475881
2L_chromosome	1476016
2L_chromosome	1478701
2L_chromosome	1478752
2L_chromosome	1478762
2L_chromosome	1478852
2L_chromosome	1479604
2L_chromosome	1479846
2L_chromosome	1480086
2L_chromosome	1480247
2L_chromosome	1481135
2L_chromosome	1481292
2L_chromosome	1481671
2L_chromosome	1483232
2L_chromosome	1483339
2L_chromosome	1483778
2L_chromosome	1484913
2L_chromosome	1484954
2L_chromosome	1487900
2L_chromosome	1489211
2L_chromosome	1489381
2L_chromosome	1491235
2L_chromosome	1491744
2L_chromosome	1491931
2L_chromosome	1493789
2L_chromosome	1493820
2L_chromosome	1495306
2L_chromosome	1495321
2L_chromosome	1495471
2L_chromosome	1495505
2L_chromosome	1495526
2L_chromosome	1495626
2L_chromosome	1495799
2L_chromosome	1496076
2L_chromosome	1497832
2L_chromosome	1498080
2L_chromosome	1498201
2L_chromosome	1498584
2L_chromosome	1501418
2L_chromosome	1504839
2L_chromosome	1504868
2L_chromosome	1505013
2L_chromosome	1506418
2L_chromosome	1507941
2L_chromosome	1508426
2L_chromosome	1508936
2L_chromosome	1508989
2L_chromosome	1509811
2L_chromosome	1509914
2L_chromosome	1510386
2L_chromosome	1510447
2L_chromosome	1510827
2L_chromosome	1510864
2L_chromosome	1510951
2L_chromosome	1511175
2L_chromosome	1511319
2L_chromosome	1511448
2L_chromosome	1513168
2L_chromosome	1513193
2L_chromosome	1513540
2L_chromosome	1513900
2L_chromosome	1514165
2L_chromosome	1514925
2L_chromosome	1516272
2L_chromosome	1516807
2L_chromosome	1516868
2L_chromosome	1516900
2L_chromosome	1517333
2L_chromosome	1517390
2L_chromosome	1517429
2L_chromosome	1517608
2L_chromosome	1518675
2L_chromosome	1518824
2L_chromosome	1518846
2L_chromosome	1522769
2L_chromosome	1524442
2L_chromosome	1524634
2L_chromosome	1525507
2L_chromosome	1525516
2L_chromosome	1525571
2L_chromosome	1525833
2L_chromosome	1526454
2L_chromosome	1526557
2L_chromosome	1527692
2L_chromosome	1528618
2L_chromosome	1529709
2L_chromosome	1529804
2L_chromosome	1530765
2L_chromosome	1532643
2L_chromosome	1532737
2L_chromosome	1532832
2L_chromosome	1533693
2L_chromosome	1533929
2L_chromosome	1534622
2L_chromosome	1534685
2L_chromosome	1537161
2L_chromosome	1537752
2L_chromosome	1539287
2L_chromosome	1542806
2L_chromosome	1542860
2L_chromosome	1542970
2L_chromosome	1543149
2L_chromosome	1543543
2L_chromosome	1543609
2L_chromosome	1546901
2L_chromosome	1547136
2L_chromosome	1547609
2L_chromosome	1547922
2L_chromosome	1547995
2L_chromosome	1551755
2L_chromosome	1551880
2L_chromosome	1555612
2L_chromosome	1556573
2L_chromosome	1556596
2L_chromosome	1557745
2L_chromosome	1557893
2L_chromosome	1558293
2L_chromosome	1564399
2L_chromosome	1564512
2L_chromosome	1569830
2L_chromosome	1571807
2L_chromosome	1576818
2L_chromosome	1576876
2L_chromosome	1577154
2L_chromosome	1581878
2L_chromosome	1583643
2L_chromosome	1585539
2L_chromosome	1585605
2L_chromosome	1585783
2L_chromosome	1587054
2L_chromosome	1589342
2L_chromosome	1589815
2L_chromosome	1589851
2L_chromosome	1590034
2L_chromosome	1590175
2L_chromosome	1590622
2L_chromosome	1590642
2L_chromosome	1591916
2L_chromosome	1592769
2L_chromosome	1592789
2L_chromosome	1593045
2L_chromosome	1595809
2L_chromosome	1596046
2L_chromosome	1596088
2L_chromosome	1596501
2L_chromosome	1600835
2L_chromosome	1601048
2L_chromosome	1601702
2L_chromosome	1604016
2L_chromosome	1604703
2L_chromosome	1607581
2L_chromosome	1608225
2L_chromosome	1608294
2L_chromosome	1608452
2L_chromosome	1611209
2L_chromosome	1611611
2L_chromosome	1611646
2L_chromosome	1611649
2L_chromosome	1612159
2L_chromosome	1612653
2L_chromosome	1613687
2L_chromosome	1613911
2L_chromosome	1614252
2L_chromosome	1614276
2L_chromosome	1614715
2L_chromosome	1616192
2L_chromosome	1618060
2L_chromosome	1618681
2L_chromosome	1618888
2L_chromosome	1619338
2L_chromosome	1619645
2L_chromosome	1620124
2L_chromosome	1620138
2L_chromosome	1620764
2L_chromosome	1621314
2L_chromosome	1621889
2L_chromosome	1622899
2L_chromosome	1623658
2L_chromosome	1624074
2L_chromosome	1628717
2L_chromosome	1628735
2L_chromosome	1631617
2L_chromosome	1632178
2L_chromosome	1632380
2L_chromosome	1633475
2L_chromosome	1633634
2L_chromosome	1639816
2L_chromosome	1640142
2L_chromosome	1641445
2L_chromosome	1641992
2L_chromosome	1642166
2L_chromosome	1642321
2L_chromosome	1643488
2L_chromosome	1644347
2L_chromosome	1646350
2L_chromosome	1650367
2L_chromosome	1651014
2L_chromosome	1651300
2L_chromosome	1651543
2L_chromosome	1652089
2L_chromosome	1655098
2L_chromosome	1655361
2L_chromosome	1655676
2L_chromosome	1657019
2L_chromosome	1657112
2L_chromosome	1657231
2L_chromosome	1657744
2L_chromosome	1657745
2L_chromosome	1659070
2L_chromosome	1660061
2L_chromosome	1661036
2L_chromosome	1661207
2L_chromosome	1662394
2L_chromosome	1662410
2L_chromosome	1663347
2L_chromosome	1663393
2L_chromosome	1663461
2L_chromosome	1663921
2L_chromosome	1663975
2L_chromosome	1664348
2L_chromosome	1664397
2L_chromosome	1664403
2L_chromosome	1664524
2L_chromosome	1664993
2L_chromosome	1667618
2L_chromosome	1667626
2L_chromosome	1667909
2L_chromosome	1668043
2L_chromosome	1668199
2L_chromosome	1668200
2L_chromosome	1668595
2L_chromosome	1668776
2L_chromosome	1672265
2L_chromosome	1672274
2L_chromosome	1673549
2L_chromosome	1674496
2L_chromosome	1674639
2L_chromosome	1674667
2L_chromosome	1674690
2L_chromosome	1679128
2L_chromosome	1679593
2L_chromosome	1679987
2L_chromosome	1680396
2L_chromosome	1682474
2L_chromosome	1683565
2L_chromosome	1684099
2L_chromosome	1685867
2L_chromosome	1686212
2L_chromosome	1690166
2L_chromosome	1690394
2L_chromosome	1690594
2L_chromosome	1691166
2L_chromosome	1691313
2L_chromosome	1693725
2L_chromosome	1694850
2L_chromosome	1694921
2L_chromosome	1695339
2L_chromosome	1695475
2L_chromosome	1695612
2L_chromosome	1695639
2L_chromosome	1695698
2L_chromosome	1696262
2L_chromosome	1697121
2L_chromosome	1697792
2L_chromosome	1699188
2L_chromosome	1699401
2L_chromosome	1700139
2L_chromosome	1700350
2L_chromosome	1700442
2L_chromosome	1700943
2L_chromosome	1701167
2L_chromosome	1702144
2L_chromosome	1702209
2L_chromosome	1702423
2L_chromosome	1702630
2L_chromosome	1702653
2L_chromosome	1702714
2L_chromosome	1703194
2L_chromosome	1703616
2L_chromosome	1703780
2L_chromosome	1705279
2L_chromosome	1705497
2L_chromosome	1706260
2L_chromosome	1706468
2L_chromosome	1707155
2L_chromosome	1707504
2L_chromosome	1708626
2L_chromosome	1711226
2L_chromosome	1711812
2L_chromosome	1711847
2L_chromosome	1712123
2L_chromosome	1712310
2L_chromosome	1712960
2L_chromosome	1713768
2L_chromosome	1715892
2L_chromosome	1718357
2L_chromosome	1719258
2L_chromosome	1719455
2L_chromosome	1720366
